created_at,entry_id,field1,field2,field3,field4
2024-04-15T07:05:00+0000,99,5,,,
2024-04-15T07:10:00+0000,100,6,,,
2024-04-15T07:15:00+0000,101,5,,,
2024-04-15T07:20:00+0000,102,4,,,
2024-04-15T07:25:00+0000,103,5,,,
2024-04-15T07:30:00+0000,104,4,,,
2024-04-15T07:35:00+0000,105,3,,,
2024-04-15T07:40:00+0000,106,4,,,
2024-04-15T07:45:00+0000,107,5,,,
2024-04-15T07:50:00+0000,108,4,,,
2024-04-15T07:55:00+0000,109,5,,,
2024-04-15T08:00:00+0000,110,10,,,
2024-04-15T08:05:00+0000,111,11,,,
2024-04-15T08:10:00+0000,112,12,,,
2024-04-15T08:15:00+0000,113,13,,,
2024-04-15T08:20:00+0000,114,14,,,
2024-04-15T08:25:00+0000,115,13,,,
2024-04-15T08:30:00+0000,116,14,,,
2024-04-15T08:35:00+0000,117,13,,,
2024-04-15T08:40:00+0000,118,12,,,
2024-04-15T08:45:00+0000,119,13,,,
2024-04-15T08:50:00+0000,120,12,,,
2024-04-15T08:55:00+0000,121,13,,,
2024-04-15T09:00:00+0000,122,14,,,
2024-04-15T09:05:00+0000,123,15,,,
2024-04-15T09:10:00+0000,124,14,,,
2024-04-15T09:15:00+0000,125,13,,,
2024-04-15T09:20:00+0000,126,14,,,
2024-04-15T09:25:00+0000,127,13,,,
2024-04-15T09:30:00+0000,128,14,,,
2024-04-15T09:35:00+0000,129,15,,,
2024-04-15T09:40:00+0000,130,16,,,
2024-04-15T09:45:00+0000,131,15,,,
2024-04-15T09:50:00+0000,132,16,,,
2024-04-15T09:55:00+0000,133,17,,,
2024-04-15T10:00:00+0000,134,18,,,
2024-04-15T10:05:00+0000,135,19,,,
2024-04-15T10:10:00+0000,136,20,,,
2024-04-15T10:15:00+0000,137,21,,,
2024-04-15T10:20:00+0000,138,22,,,
2024-04-15T10:25:00+0000,139,23,,,
2024-04-15T10:30:00+0000,140,22,,,
2024-04-15T10:35:00+0000,141,23,,,
2024-04-15T10:40:00+0000,142,22,,,
2024-04-15T10:45:00+0000,143,23,,,
2024-04-15T10:50:00+0000,144,24,,,
2024-04-15T10:55:00+0000,145,25,,,
2024-04-15T11:00:00+0000,146,26,,,
2024-04-15T11:05:00+0000,147,27,,,
2024-04-15T11:10:00+0000,148,26,,,
2024-04-15T11:15:00+0000,149,25,,,
2024-04-15T11:20:00+0000,150,26,,,
2024-04-15T11:25:00+0000,151,25,,,
2024-04-15T11:30:00+0000,152,24,,,
2024-04-15T11:35:00+0000,153,25,,,
2024-04-15T11:40:00+0000,154,24,,,
2024-04-15T11:45:00+0000,155,23,,,
2024-04-15T11:50:00+0000,156,22,,,
2024-04-15T11:55:00+0000,157,23,,,
2024-04-15T12:00:00+0000,158,24,,,
2024-04-15T12:05:00+0000,159,23,,,
2024-04-15T12:10:00+0000,160,22,,,
2024-04-15T12:15:00+0000,161,21,,,
2024-04-15T12:20:00+0000,162,22,,,
2024-04-15T12:25:00+0000,163,23,,,
2024-04-15T12:30:00+0000,164,24,,,
2024-04-15T12:35:00+0000,165,23,,,
2024-04-15T12:40:00+0000,166,24,,,
2024-04-15T12:45:00+0000,167,23,,,
2024-04-15T12:50:00+0000,168,22,,,
2024-04-15T12:55:00+0000,169,23,,,
2024-04-15T13:00:00+0000,170,22,,,
2024-04-15T13:05:00+0000,171,23,,,
2024-04-15T13:10:00+0000,172,22,,,
2024-04-15T13:15:00+0000,173,23,,,
2024-04-15T13:20:00+0000,174,22,,,
2024-04-15T13:25:00+0000,175,21,,,
2024-04-15T13:30:00+0000,176,20,,,
2024-04-15T13:35:00+0000,177,21,,,
2024-04-15T13:40:00+0000,178,22,,,
2024-04-15T13:45:00+0000,179,23,,,
2024-04-15T13:50:00+0000,180,22,,,
2024-04-15T13:55:00+0000,181,21,,,
2024-04-15T14:00:00+0000,182,20,,,
2024-04-15T14:05:00+0000,183,21,,,
2024-04-15T14:10:00+0000,184,22,,,
2024-04-15T14:15:00+0000,185,23,,,
2024-04-15T14:20:00+0000,186,24,,,
2024-04-15T14:25:00+0000,187,25,,,
2024-04-15T14:30:00+0000,188,26,,,
2024-04-15T14:35:00+0000,189,25,,,
2024-04-15T14:40:00+0000,190,26,,,
2024-04-15T14:45:00+0000,191,25,,,
2024-04-15T14:50:00+0000,192,24,,,
2024-04-15T14:55:00+0000,193,23,,,
2024-04-15T15:00:00+0000,194,22,,,
2024-04-15T15:05:00+0000,195,23,,,
2024-04-15T15:10:00+0000,196,24,,,
2024-04-15T15:15:00+0000,197,23,,,
2024-04-15T15:20:00+0000,198,24,,,
2024-04-15T15:25:00+0000,199,23,,,
2024-04-15T15:30:00+0000,200,22,,,
2024-04-15T15:35:00+0000,201,23,,,
2024-04-15T15:40:00+0000,202,24,,,
2024-04-15T15:45:00+0000,203,23,,,
2024-04-15T15:50:00+0000,204,24,,,
2024-04-15T15:55:00+0000,205,25,,,
2024-04-15T16:00:00+0000,206,26,,,
2024-04-15T16:05:00+0000,207,25,,,
2024-04-15T16:10:00+0000,208,26,,,
2024-04-15T16:15:00+0000,209,25,,,
2024-04-15T16:20:00+0000,210,26,,,
2024-04-15T16:25:00+0000,211,27,,,
2024-04-15T16:30:00+0000,212,28,,,
2024-04-15T16:35:00+0000,213,29,,,
2024-04-15T16:40:00+0000,214,28,,,
2024-04-15T16:45:00+0000,215,29,,,
2024-04-15T16:50:00+0000,216,30,,,
2024-04-15T16:55:00+0000,217,29,,,
2024-04-15T17:00:00+0000,218,28,,,
2024-04-15T17:05:00+0000,219,29,,,
2024-04-15T17:10:00+0000,220,28,,,
2024-04-15T17:15:00+0000,221,29,,,
2024-04-15T17:20:00+0000,222,30,,,
2024-04-15T17:25:00+0000,223,29,,,
2024-04-15T17:30:00+0000,224,30,,,
2024-04-15T17:35:00+0000,225,29,,,
2024-04-15T17:40:00+0000,226,28,,,
2024-04-15T17:45:00+0000,227,29,,,
2024-04-15T17:50:00+0000,228,30,,,
2024-04-15T17:55:00+0000,229,31,,,
2024-04-15T18:00:00+0000,230,30,,,
2024-04-15T18:05:00+0000,231,31,,,
2024-04-15T18:10:00+0000,232,30,,,
2024-04-15T18:15:00+0000,233,29,,,
2024-04-15T18:20:00+0000,234,28,,,
2024-04-15T18:25:00+0000,235,27,,,
2024-04-15T18:30:00+0000,236,28,,,
2024-04-15T18:35:00+0000,237,29,,,
2024-04-15T18:40:00+0000,238,30,,,
2024-04-15T18:45:00+0000,239,29,,,
2024-04-15T18:50:00+0000,240,28,,,
2024-04-15T18:55:00+0000,241,29,,,
2024-04-15T19:00:00+0000,242,28,,,
2024-04-15T19:05:00+0000,243,29,,,
2024-04-15T19:10:00+0000,244,28,,,
2024-04-15T19:15:00+0000,245,27,,,
2024-04-15T19:20:00+0000,246,28,,,
2024-04-15T19:25:00+0000,247,27,,,
2024-04-15T19:30:00+0000,248,28,,,
2024-04-15T19:35:00+0000,249,27,,,
2024-04-15T19:40:00+0000,250,28,,,
2024-04-15T19:45:00+0000,251,27,,,
2024-04-15T19:50:00+0000,252,28,,,
2024-04-15T19:55:00+0000,253,29,,,
2024-04-15T20:00:00+0000,254,30,,,
2024-04-15T20:05:00+0000,255,31,,,
2024-04-15T20:10:00+0000,256,32,,,
2024-04-15T20:15:00+0000,257,31,,,
2024-04-15T20:20:00+0000,258,32,,,
2024-04-15T20:25:00+0000,259,31,,,
2024-04-15T20:30:00+0000,260,32,,,
2024-04-15T20:35:00+0000,261,31,,,
2024-04-15T20:40:00+0000,262,30,,,
2024-04-15T20:45:00+0000,263,31,,,
2024-04-15T20:50:00+0000,264,30,,,
2024-04-15T20:55:00+0000,265,29,,,
2024-04-15T21:00:00+0000,266,30,,,
2024-04-15T21:05:00+0000,267,29,,,
2024-04-15T21:10:00+0000,268,30,,,
2024-04-15T21:15:00+0000,269,29,,,
2024-04-15T21:20:00+0000,270,28,,,
2024-04-15T21:25:00+0000,271,29,,,
2024-04-15T21:30:00+0000,272,30,,,
2024-04-15T21:35:00+0000,273,29,,,
2024-04-15T21:40:00+0000,274,28,,,
2024-04-15T21:45:00+0000,275,29,,,
2024-04-15T21:50:00+0000,276,28,,,
2024-04-15T21:55:00+0000,277,29,,,
2024-04-15T22:00:00+0000,278,28,,,
2024-04-15T22:05:00+0000,279,27,,,
2024-04-15T22:10:00+0000,280,26,,,
2024-04-15T22:15:00+0000,281,27,,,
2024-04-15T22:20:00+0000,282,28,,,
2024-04-15T22:25:00+0000,283,27,,,
2024-04-15T22:30:00+0000,284,28,,,
2024-04-15T22:35:00+0000,285,27,,,
2024-04-15T22:40:00+0000,286,28,,,
2024-04-15T22:45:00+0000,287,29,,,
2024-04-15T22:50:00+0000,288,30,,,
2024-04-15T22:55:00+0000,289,29,,,
2024-04-15T23:00:00+0000,290,30,,,
2024-04-15T23:05:00+0000,291,29,,,
2024-04-15T23:10:00+0000,292,28,,,
2024-04-15T23:15:00+0000,293,29,,,
2024-04-15T23:20:00+0000,294,28,,,
2024-04-15T23:25:00+0000,295,29,,,
2024-04-15T23:30:00+0000,296,30,,,
2024-04-15T23:35:00+0000,297,29,,,
2024-04-15T23:40:00+0000,298,28,,,
2024-04-15T23:45:00+0000,299,29,,,
2024-04-15T23:50:00+0000,300,30,,,
2024-04-15T23:55:00+0000,301,29,,,
