created_at,entry_id,field1,field2,field3,field4
2024-04-16T08:09:00+0000,102,15,,,
2024-04-16T08:30:00+0000,103,14,,,
2024-04-16T08:41:00+0000,104,13,,,
2024-04-16T08:50:00+0000,105,14,,,
2024-04-16T08:53:00+0000,106,15,,,
2024-04-16T08:54:00+0000,107,16,,,
2024-04-16T09:01:00+0000,108,17,,,
2024-04-16T09:13:00+0000,109,18,,,
2024-04-16T09:19:00+0000,110,17,,,
2024-04-16T09:27:00+0000,111,18,,,
2024-04-16T09:29:00+0000,112,17,,,
2024-04-16T09:40:00+0000,113,18,,,
2024-04-16T09:43:00+0000,114,17,,,
2024-04-16T09:55:00+0000,115,18,,,
2024-04-16T10:07:00+0000,116,19,,,
2024-04-16T10:08:00+0000,117,20,,,
2024-04-16T10:14:00+0000,118,19,,,
2024-04-16T10:16:00+0000,119,20,,,
2024-04-16T10:28:00+0000,120,19,,,
2024-04-16T10:33:00+0000,121,20,,,
2024-04-16T10:34:00+0000,122,19,,,
2024-04-16T10:39:00+0000,123,20,,,
2024-04-16T10:41:00+0000,124,21,,,
2024-04-16T10:45:00+0000,125,20,,,
2024-04-16T10:48:00+0000,126,21,,,
2024-04-16T10:57:00+0000,127,22,,,
2024-04-16T11:03:00+0000,128,23,,,
2024-04-16T11:08:00+0000,129,24,,,
2024-04-16T11:16:00+0000,130,25,,,
2024-04-16T11:25:00+0000,131,26,,,
2024-04-16T11:27:00+0000,132,25,,,
2024-04-16T11:30:00+0000,133,26,,,
2024-04-16T11:32:00+0000,134,27,,,
2024-04-16T11:39:00+0000,135,28,,,
2024-04-16T11:40:00+0000,136,29,,,
2024-04-16T11:49:00+0000,137,28,,,
2024-04-16T11:55:00+0000,138,29,,,
2024-04-16T12:02:00+0000,139,30,,,
2024-04-16T12:08:00+0000,140,29,,,
2024-04-16T12:15:00+0000,141,28,,,
2024-04-16T12:30:00+0000,142,27,,,
2024-04-16T12:32:00+0000,143,26,,,
2024-04-16T12:36:00+0000,144,25,,,
2024-04-16T12:49:00+0000,145,24,,,
2024-04-16T12:54:00+0000,146,23,,,
2024-04-16T12:59:00+0000,147,24,,,
2024-04-16T13:03:00+0000,148,23,,,
2024-04-16T13:09:00+0000,149,22,,,
2024-04-16T13:12:00+0000,150,21,,,
2024-04-16T13:25:00+0000,151,20,,,
2024-04-16T13:26:00+0000,152,21,,,
2024-04-16T13:34:00+0000,153,20,,,
2024-04-16T13:40:00+0000,154,19,,,
2024-04-16T13:41:00+0000,155,18,,,
2024-04-16T13:50:00+0000,156,19,,,
2024-04-16T13:51:00+0000,157,18,,,
2024-04-16T13:54:00+0000,158,19,,,
2024-04-16T14:04:00+0000,159,20,,,
2024-04-16T14:06:00+0000,160,19,,,
2024-04-16T14:12:00+0000,161,18,,,
2024-04-16T14:19:00+0000,162,19,,,
2024-04-16T14:33:00+0000,163,18,,,
2024-04-16T14:50:00+0000,164,19,,,
2024-04-16T14:52:00+0000,165,18,,,
2024-04-16T14:57:00+0000,166,17,,,
2024-04-16T15:02:00+0000,167,18,,,
2024-04-16T15:04:00+0000,168,19,,,
2024-04-16T15:05:00+0000,169,18,,,
2024-04-16T15:08:00+0000,170,17,,,
2024-04-16T15:10:00+0000,171,16,,,
2024-04-16T15:23:00+0000,172,17,,,
2024-04-16T15:24:00+0000,173,16,,,
2024-04-16T15:26:00+0000,174,15,,,
2024-04-16T15:34:00+0000,175,14,,,
2024-04-16T15:37:00+0000,176,15,,,
2024-04-16T15:45:00+0000,177,14,,,
2024-04-16T15:47:00+0000,178,15,,,
2024-04-16T16:03:00+0000,179,14,,,
2024-04-16T16:04:00+0000,180,13,,,
2024-04-16T16:08:00+0000,181,12,,,
2024-04-16T16:09:00+0000,182,11,,,
2024-04-16T16:12:00+0000,183,12,,,
2024-04-16T16:16:00+0000,184,13,,,
2024-04-16T16:26:00+0000,185,12,,,
2024-04-16T16:33:00+0000,186,13,,,
2024-04-16T16:35:00+0000,187,12,,,
2024-04-16T16:45:00+0000,188,13,,,
2024-04-16T16:53:00+0000,189,12,,,
2024-04-16T16:59:00+0000,190,11,,,
2024-04-16T17:02:00+0000,191,12,,,
2024-04-16T17:15:00+0000,192,13,,,
2024-04-16T17:17:00+0000,193,12,,,
2024-04-16T17:19:00+0000,194,11,,,
2024-04-16T17:24:00+0000,195,10,,,
2024-04-16T17:32:00+0000,196,11,,,
2024-04-16T17:35:00+0000,197,12,,,
2024-04-16T17:41:00+0000,198,11,,,
2024-04-16T17:43:00+0000,199,12,,,
2024-04-16T17:51:00+0000,200,11,,,
2024-04-16T17:53:00+0000,201,10,,,
2024-04-16T17:58:00+0000,202,11,,,
2024-04-16T18:09:00+0000,203,10,,,
2024-04-16T18:15:00+0000,204,11,,,
2024-04-16T18:18:00+0000,205,10,,,
2024-04-16T18:19:00+0000,206,9,,,
2024-04-16T18:23:00+0000,207,10,,,
2024-04-16T18:25:00+0000,208,9,,,
2024-04-16T18:26:00+0000,209,8,,,
2024-04-16T18:27:00+0000,210,7,,,
2024-04-16T18:53:00+0000,211,6,,,
2024-04-16T18:56:00+0000,212,7,,,
2024-04-16T19:20:00+0000,213,8,,,
2024-04-16T19:23:00+0000,214,7,,,
2024-04-16T19:24:00+0000,215,8,,,
2024-04-16T19:36:00+0000,216,9,,,
2024-04-16T19:37:00+0000,217,10,,,
2024-04-16T19:43:00+0000,218,9,,,
2024-04-16T19:59:00+0000,219,10,,,
2024-04-16T20:00:00+0000,220,11,,,
2024-04-16T20:09:00+0000,221,12,,,
2024-04-16T20:13:00+0000,222,11,,,
2024-04-16T20:15:00+0000,223,10,,,
2024-04-16T20:18:00+0000,224,9,,,
2024-04-16T20:20:00+0000,225,8,,,
2024-04-16T20:23:00+0000,226,7,,,
2024-04-16T20:38:00+0000,227,8,,,
2024-04-16T20:45:00+0000,228,7,,,
2024-04-16T20:58:00+0000,229,8,,,
2024-04-16T21:02:00+0000,230,9,,,
2024-04-16T21:06:00+0000,231,10,,,
2024-04-16T21:15:00+0000,232,11,,,
2024-04-16T21:21:00+0000,233,10,,,
2024-04-16T21:27:00+0000,234,11,,,
2024-04-16T21:35:00+0000,235,12,,,
2024-04-16T21:37:00+0000,236,11,,,
2024-04-16T21:38:00+0000,237,12,,,
2024-04-16T21:39:00+0000,238,13,,,
2024-04-16T21:40:00+0000,239,14,,,
2024-04-16T22:20:00+0000,240,15,,,
2024-04-16T22:21:00+0000,241,16,,,
2024-04-16T22:28:00+0000,242,17,,,
2024-04-16T22:29:00+0000,243,18,,,
2024-04-16T22:30:00+0000,244,17,,,
2024-04-16T22:43:00+0000,245,16,,,
2024-04-16T22:44:00+0000,246,17,,,
2024-04-16T22:52:00+0000,247,18,,,
2024-04-16T22:54:00+0000,248,17,,,
2024-04-16T22:58:00+0000,249,16,,,
2024-04-16T23:02:00+0000,250,17,,,
2024-04-16T23:14:00+0000,251,18,,,
2024-04-16T23:16:00+0000,252,17,,,
2024-04-16T23:27:00+0000,253,16,,,
2024-04-16T23:28:00+0000,254,17,,,
2024-04-16T23:30:00+0000,255,16,,,
2024-04-16T23:37:00+0000,256,15,,,
2024-04-16T23:40:00+0000,257,16,,,
2024-04-16T23:43:00+0000,258,17,,,
2024-04-16T23:45:00+0000,259,16,,,
2024-04-16T23:49:00+0000,260,15,,,
2024-04-16T23:53:00+0000,261,16,,,
2024-04-16T23:58:00+0000,262,15,,,
2024-04-17T00:04:00+0000,263,14,,,
2024-04-17T00:09:00+0000,264,15,,,
2024-04-17T00:13:00+0000,265,16,,,
2024-04-17T00:18:00+0000,266,15,,,
2024-04-17T00:25:00+0000,267,16,,,
2024-04-17T00:35:00+0000,268,15,,,
2024-04-17T00:41:00+0000,269,14,,,
2024-04-17T00:43:00+0000,270,15,,,
2024-04-17T00:45:00+0000,271,14,,,
2024-04-17T01:13:00+0000,272,15,,,
2024-04-17T01:15:00+0000,273,16,,,
2024-04-17T01:18:00+0000,274,15,,,
2024-04-17T01:22:00+0000,275,14,,,
2024-04-17T01:25:00+0000,276,13,,,
2024-04-17T01:27:00+0000,277,14,,,
2024-04-17T01:42:00+0000,278,15,,,
2024-04-17T01:48:00+0000,279,14,,,
2024-04-17T01:49:00+0000,280,15,,,
2024-04-17T01:50:00+0000,281,16,,,
2024-04-17T01:52:00+0000,282,17,,,
2024-04-17T01:59:00+0000,283,18,,,
2024-04-17T02:06:00+0000,284,19,,,
2024-04-17T02:09:00+0000,285,20,,,
2024-04-17T02:21:00+0000,286,21,,,
2024-04-17T02:26:00+0000,287,20,,,
2024-04-17T02:41:00+0000,288,21,,,
2024-04-17T02:44:00+0000,289,22,,,
2024-04-17T02:50:00+0000,290,23,,,
2024-04-17T02:53:00+0000,291,22,,,
2024-04-17T02:57:00+0000,292,23,,,
2024-04-17T03:03:00+0000,293,22,,,
2024-04-17T03:05:00+0000,294,21,,,
2024-04-17T03:10:00+0000,295,20,,,
2024-04-17T03:14:00+0000,296,19,,,
2024-04-17T03:16:00+0000,297,18,,,
2024-04-17T03:21:00+0000,298,17,,,
2024-04-17T03:26:00+0000,299,16,,,
2024-04-17T03:39:00+0000,300,17,,,
2024-04-17T03:43:00+0000,301,18,,,
2024-04-17T03:52:00+0000,302,17,,,
2024-04-17T04:05:00+0000,303,16,,,
2024-04-17T04:06:00+0000,304,15,,,
2024-04-17T04:31:00+0000,305,16,,,
2024-04-17T04:33:00+0000,306,17,,,
2024-04-17T04:34:00+0000,307,18,,,
2024-04-17T04:39:00+0000,308,17,,,
2024-04-17T04:50:00+0000,309,18,,,
2024-04-17T04:52:00+0000,310,17,,,
2024-04-17T04:57:00+0000,311,16,,,
2024-04-17T04:58:00+0000,312,17,,,
2024-04-17T05:06:00+0000,313,18,,,
2024-04-17T05:12:00+0000,314,19,,,
2024-04-17T05:18:00+0000,315,20,,,
2024-04-17T05:19:00+0000,316,19,,,
2024-04-17T05:20:00+0000,317,20,,,
2024-04-17T05:23:00+0000,318,21,,,
2024-04-17T05:28:00+0000,319,20,,,
2024-04-17T05:29:00+0000,320,19,,,
2024-04-17T05:30:00+0000,321,18,,,
2024-04-17T05:40:00+0000,322,17,,,
2024-04-17T05:41:00+0000,323,18,,,
2024-04-17T05:55:00+0000,324,19,,,
2024-04-17T05:59:00+0000,325,18,,,
2024-04-17T06:13:00+0000,326,19,,,
2024-04-17T06:19:00+0000,327,20,,,
2024-04-17T06:20:00+0000,328,19,,,
2024-04-17T06:29:00+0000,329,18,,,
2024-04-17T06:43:00+0000,330,17,,,
2024-04-17T06:46:00+0000,331,16,,,
2024-04-17T06:48:00+0000,332,15,,,
2024-04-17T06:55:00+0000,333,14,,,
2024-04-17T06:56:00+0000,334,13,,,
2024-04-17T07:00:00+0000,335,14,,,
2024-04-17T07:01:00+0000,336,15,,,
2024-04-17T07:08:00+0000,337,14,,,
2024-04-17T07:14:00+0000,338,13,,,
2024-04-17T07:23:00+0000,339,14,,,
2024-04-17T07:25:00+0000,340,15,,,
2024-04-17T07:39:00+0000,341,14,,,
2024-04-17T07:40:00+0000,342,13,,,
2024-04-17T07:43:00+0000,343,12,,,
2024-04-17T07:51:00+0000,344,13,,,
2024-04-17T07:55:00+0000,345,12,,,
2024-04-17T07:57:00+0000,346,13,,,
2024-04-17T08:16:00+0000,347,14,,,
2024-04-17T08:17:00+0000,348,13,,,
2024-04-17T08:20:00+0000,349,12,,,
2024-04-17T08:22:00+0000,350,11,,,
2024-04-17T08:24:00+0000,351,10,,,
2024-04-17T08:25:00+0000,352,9,,,
2024-04-17T08:40:00+0000,353,8,,,
2024-04-17T08:42:00+0000,354,7,,,
2024-04-17T08:49:00+0000,355,6,,,
2024-04-17T08:55:00+0000,356,5,,,
2024-04-17T08:58:00+0000,357,6,,,
2024-04-17T09:07:00+0000,358,7,,,
2024-04-17T09:10:00+0000,359,6,,,
2024-04-17T09:18:00+0000,360,5,,,
2024-04-17T09:19:00+0000,361,4,,,
2024-04-17T09:21:00+0000,362,3,,,
2024-04-17T09:26:00+0000,363,4,,,
2024-04-17T09:34:00+0000,364,3,,,
2024-04-17T09:42:00+0000,365,4,,,
2024-04-17T09:45:00+0000,366,5,,,
2024-04-17T09:57:00+0000,367,6,,,
2024-04-17T10:07:00+0000,368,7,,,
2024-04-17T10:10:00+0000,369,6,,,
2024-04-17T10:28:00+0000,370,7,,,
2024-04-17T10:29:00+0000,371,6,,,
2024-04-17T10:33:00+0000,372,7,,,
2024-04-17T10:34:00+0000,373,8,,,
2024-04-17T10:36:00+0000,374,7,,,
2024-04-17T10:37:00+0000,375,8,,,
2024-04-17T10:46:00+0000,376,9,,,
2024-04-17T10:48:00+0000,377,10,,,
2024-04-17T11:02:00+0000,378,11,,,
2024-04-17T11:05:00+0000,379,10,,,
2024-04-17T11:14:00+0000,380,11,,,
2024-04-17T11:23:00+0000,381,12,,,
2024-04-17T11:25:00+0000,382,13,,,
2024-04-17T11:30:00+0000,383,12,,,
2024-04-17T11:40:00+0000,384,13,,,
2024-04-17T11:42:00+0000,385,14,,,
2024-04-17T11:47:00+0000,386,15,,,
2024-04-17T11:54:00+0000,387,16,,,
2024-04-17T12:07:00+0000,388,15,,,
2024-04-17T12:15:00+0000,389,14,,,
2024-04-17T12:17:00+0000,390,15,,,
2024-04-17T12:24:00+0000,391,14,,,
2024-04-17T12:28:00+0000,392,15,,,
2024-04-17T12:29:00+0000,393,16,,,
2024-04-17T12:30:00+0000,394,17,,,
2024-04-17T12:50:00+0000,395,16,,,
2024-04-17T12:59:00+0000,396,15,,,
2024-04-17T13:02:00+0000,397,16,,,
2024-04-17T13:03:00+0000,398,17,,,
2024-04-17T13:05:00+0000,399,16,,,
2024-04-17T13:08:00+0000,400,15,,,
2024-04-17T13:11:00+0000,401,16,,,
2024-04-17T13:14:00+0000,402,17,,,
2024-04-17T13:17:00+0000,403,18,,,
2024-04-17T13:18:00+0000,404,17,,,
2024-04-17T13:19:00+0000,405,16,,,
2024-04-17T13:31:00+0000,406,15,,,
2024-04-17T13:35:00+0000,407,14,,,
2024-04-17T13:36:00+0000,408,15,,,
2024-04-17T14:06:00+0000,409,16,,,
2024-04-17T14:07:00+0000,410,17,,,
2024-04-17T14:09:00+0000,411,18,,,
2024-04-17T14:13:00+0000,412,19,,,
2024-04-17T14:34:00+0000,413,20,,,
2024-04-17T14:37:00+0000,414,21,,,
2024-04-17T14:43:00+0000,415,22,,,
2024-04-17T14:52:00+0000,416,21,,,
2024-04-17T15:02:00+0000,417,22,,,
2024-04-17T15:03:00+0000,418,21,,,
2024-04-17T15:04:00+0000,419,20,,,
2024-04-17T15:13:00+0000,420,19,,,
2024-04-17T15:15:00+0000,421,20,,,
2024-04-17T15:16:00+0000,422,21,,,
2024-04-17T15:17:00+0000,423,22,,,
2024-04-17T15:23:00+0000,424,21,,,
2024-04-17T15:24:00+0000,425,22,,,
2024-04-17T15:26:00+0000,426,21,,,
2024-04-17T15:31:00+0000,427,20,,,
2024-04-17T15:43:00+0000,428,19,,,
2024-04-17T15:47:00+0000,429,18,,,
2024-04-17T16:01:00+0000,430,19,,,
2024-04-17T16:04:00+0000,431,20,,,
2024-04-17T16:22:00+0000,432,19,,,
2024-04-17T16:25:00+0000,433,20,,,
2024-04-17T16:33:00+0000,434,19,,,
2024-04-17T16:37:00+0000,435,18,,,
2024-04-17T16:39:00+0000,436,17,,,
2024-04-17T16:49:00+0000,437,16,,,
2024-04-17T16:51:00+0000,438,17,,,
2024-04-17T16:58:00+0000,439,18,,,
2024-04-17T17:11:00+0000,440,19,,,
2024-04-17T17:13:00+0000,441,20,,,
2024-04-17T17:23:00+0000,442,19,,,
2024-04-17T17:25:00+0000,443,20,,,
2024-04-17T17:43:00+0000,444,19,,,
2024-04-17T17:47:00+0000,445,18,,,
2024-04-17T17:48:00+0000,446,17,,,
2024-04-17T17:57:00+0000,447,18,,,
2024-04-17T17:58:00+0000,448,17,,,
2024-04-17T18:01:00+0000,449,18,,,
2024-04-17T18:16:00+0000,450,17,,,
2024-04-17T18:20:00+0000,451,16,,,
2024-04-17T18:31:00+0000,452,17,,,
2024-04-17T18:38:00+0000,453,16,,,
2024-04-17T18:47:00+0000,454,15,,,
2024-04-17T18:53:00+0000,455,14,,,
2024-04-17T18:59:00+0000,456,13,,,
2024-04-17T19:05:00+0000,457,14,,,
2024-04-17T19:10:00+0000,458,15,,,
2024-04-17T19:11:00+0000,459,16,,,
2024-04-17T19:12:00+0000,460,17,,,
2024-04-17T19:14:00+0000,461,16,,,
2024-04-17T19:17:00+0000,462,17,,,
2024-04-17T19:19:00+0000,463,18,,,
2024-04-17T19:20:00+0000,464,19,,,
2024-04-17T19:31:00+0000,465,18,,,
2024-04-17T19:36:00+0000,466,19,,,
2024-04-17T19:44:00+0000,467,20,,,
2024-04-17T19:48:00+0000,468,19,,,
2024-04-17T19:54:00+0000,469,18,,,
2024-04-17T20:17:00+0000,470,19,,,
2024-04-17T20:20:00+0000,471,18,,,
2024-04-17T20:25:00+0000,472,19,,,
2024-04-17T20:29:00+0000,473,18,,,
2024-04-17T20:36:00+0000,474,17,,,
2024-04-17T20:37:00+0000,475,18,,,
2024-04-17T20:46:00+0000,476,17,,,
2024-04-17T20:52:00+0000,477,18,,,
2024-04-17T20:54:00+0000,478,19,,,
2024-04-17T20:59:00+0000,479,20,,,
2024-04-17T21:01:00+0000,480,21,,,
2024-04-17T21:02:00+0000,481,20,,,
2024-04-17T21:07:00+0000,482,21,,,
2024-04-17T21:12:00+0000,483,20,,,
2024-04-17T21:13:00+0000,484,19,,,
2024-04-17T21:19:00+0000,485,18,,,
2024-04-17T21:22:00+0000,486,17,,,
2024-04-17T21:24:00+0000,487,16,,,
2024-04-17T21:32:00+0000,488,17,,,
2024-04-17T21:33:00+0000,489,16,,,
2024-04-17T21:47:00+0000,490,17,,,
2024-04-17T21:56:00+0000,491,18,,,
2024-04-17T22:00:00+0000,492,17,,,
2024-04-17T22:09:00+0000,493,18,,,
2024-04-17T22:13:00+0000,494,17,,,
2024-04-17T22:16:00+0000,495,16,,,
2024-04-17T22:23:00+0000,496,15,,,
2024-04-17T22:29:00+0000,497,14,,,
2024-04-17T22:39:00+0000,498,13,,,
2024-04-17T22:42:00+0000,499,14,,,
2024-04-17T22:53:00+0000,500,15,,,
2024-04-17T22:58:00+0000,501,14,,,
2024-04-17T23:02:00+0000,502,15,,,
2024-04-17T23:03:00+0000,503,14,,,
2024-04-17T23:04:00+0000,504,13,,,
2024-04-17T23:08:00+0000,505,14,,,
2024-04-17T23:10:00+0000,506,13,,,
2024-04-17T23:13:00+0000,507,12,,,
2024-04-17T23:19:00+0000,508,11,,,
2024-04-17T23:20:00+0000,509,10,,,
2024-04-17T23:29:00+0000,510,9,,,
2024-04-17T23:35:00+0000,511,8,,,
2024-04-17T23:54:00+0000,512,7,,,
2024-04-17T23:57:00+0000,513,,,,26
2024-04-17T23:59:00+0000,514,,,,23
2024-04-18T00:07:00+0000,515,,,,54
2024-04-18T00:09:00+0000,516,,,,49
2024-04-18T00:11:00+0000,517,,,,25
